"","subNr","age","gender","hand","iBlock","iTrial","cTarLoc","cTarSymNr","correct","response_time_search_resp"
"30939",9,20,1,1,7,7,0,0,1,1248
"30940",9,20,1,1,7,8,7,1,1,1266
"30941",9,20,1,1,7,9,7,1,0,2636
"30942",9,20,1,1,7,10,7,0,1,2381
"30943",9,20,1,1,7,11,6,1,1,1486
"30944",9,20,1,1,7,12,2,1,1,1459
"30945",9,20,1,1,7,13,3,0,1,1102
"30946",9,20,1,1,7,14,6,0,1,1165
"30947",9,20,1,1,7,15,2,0,1,1352
"30948",9,20,1,1,7,16,3,1,1,1817
"30949",9,20,1,1,7,17,4,0,1,805
"30950",9,20,1,1,7,18,0,1,1,1793
"30951",9,20,1,1,7,19,7,1,1,913
"30952",9,20,1,1,7,20,5,1,1,1459
"30953",9,20,1,1,7,21,4,0,1,827
"30954",9,20,1,1,7,22,0,0,1,1244
"30955",9,20,1,1,7,23,1,1,1,1074
"30956",9,20,1,1,7,24,7,0,1,1746
"30957",9,20,1,1,7,25,7,1,1,761
"30958",9,20,1,1,7,26,1,1,1,1707
"30959",9,20,1,1,7,27,5,1,1,709
"30960",9,20,1,1,7,28,5,0,1,728
"30961",9,20,1,1,7,29,6,0,1,936
"30962",9,20,1,1,7,30,2,0,1,1881
"30963",9,20,1,1,7,31,4,0,1,879
"30964",9,20,1,1,7,32,0,1,1,1170
"30965",9,20,1,1,7,33,6,0,1,1991
"30966",9,20,1,1,7,34,2,0,1,2023
"30967",9,20,1,1,7,35,7,0,1,2117
"30968",9,20,1,1,7,36,1,1,1,2670
"30969",9,20,1,1,7,37,5,1,1,1083
"30970",9,20,1,1,7,38,3,1,1,1298
"30971",9,20,1,1,7,39,6,1,1,1004
"30972",9,20,1,1,7,40,2,1,1,2496
"30973",9,20,1,1,7,41,3,0,1,1069
"30974",9,20,1,1,7,42,1,0,1,1264
"30975",9,20,1,1,7,43,4,1,1,2199
"30976",9,20,1,1,7,44,0,0,1,2084
"30977",9,20,1,1,7,45,6,0,1,1076
"30978",9,20,1,1,7,46,2,1,1,1312
"30979",9,20,1,1,7,47,5,0,1,1046
"30980",9,20,1,1,7,48,4,1,1,1744
"30981",9,20,1,1,7,49,0,1,1,1743
"30982",9,20,1,1,7,50,3,0,1,1268
"30983",9,20,1,1,7,51,6,1,1,2547
"30984",9,20,1,1,7,52,2,0,1,1086
"30985",9,20,1,1,7,53,3,1,1,2465
"30986",9,20,1,1,7,54,4,1,1,1016
"30987",9,20,1,1,7,55,0,0,1,1517
"30988",9,20,1,1,7,56,5,0,1,936
"30989",9,20,1,1,7,57,1,0,1,1472
"30990",9,20,1,1,7,58,4,0,1,1252
"30991",9,20,1,1,7,59,0,1,1,2238
"30992",9,20,1,1,7,60,5,0,1,940
"30993",9,20,1,1,7,61,1,0,1,1391
"30994",9,20,1,1,7,62,6,1,1,998
"30995",9,20,1,1,7,63,2,1,1,1142
"30996",9,20,1,1,8,0,1,1,0,176
"30997",9,20,1,1,8,1,5,1,1,999
"30998",9,20,1,1,8,2,6,0,1,1760
"30999",9,20,1,1,8,3,2,0,1,2445
"31000",9,20,1,1,8,4,1,1,1,1410
"31001",9,20,1,1,8,5,3,0,1,1439
"31002",9,20,1,1,8,6,5,1,1,1850
"31003",9,20,1,1,8,7,5,1,1,1149
"31004",9,20,1,1,8,8,1,1,1,1927
"31005",9,20,1,1,8,9,4,0,1,1160
"31006",9,20,1,1,8,10,0,1,1,1170
"31007",9,20,1,1,8,11,3,0,1,1168
"31008",9,20,1,1,8,12,7,1,1,973
"31009",9,20,1,1,8,13,7,1,1,761
"31010",9,20,1,1,8,14,1,0,1,1600
"31011",9,20,1,1,8,15,3,1,1,1270
"31012",9,20,1,1,8,16,7,0,1,1680
"31013",9,20,1,1,8,17,4,0,1,1236
"31014",9,20,1,1,8,18,0,0,0,1328
"31015",9,20,1,1,8,19,3,0,1,1826
"31016",9,20,1,1,8,20,4,0,1,884
"31017",9,20,1,1,8,21,0,0,1,1100
"31018",9,20,1,1,8,22,6,1,1,1243
"31019",9,20,1,1,8,23,2,0,1,2942
"31020",9,20,1,1,8,24,3,1,1,1608
"31021",9,20,1,1,8,25,5,0,1,912
"31022",9,20,1,1,8,26,3,1,1,1682
"31023",9,20,1,1,8,27,6,0,1,1508
"31024",9,20,1,1,8,28,2,1,1,1488
"31025",9,20,1,1,8,29,5,0,1,831
"31026",9,20,1,1,8,30,1,0,1,1565
"31027",9,20,1,1,8,31,7,1,1,1653
"31028",9,20,1,1,8,32,1,1,1,1226
"31029",9,20,1,1,8,33,3,0,1,1119
"31030",9,20,1,1,8,34,6,1,1,1431
"31031",9,20,1,1,8,35,2,1,1,1251
"31032",9,20,1,1,8,36,3,1,1,1218
"31033",9,20,1,1,8,37,4,1,1,883
"31034",9,20,1,1,8,38,0,1,1,873
"31035",9,20,1,1,8,39,7,1,1,1354
"31036",9,20,1,1,8,40,7,0,1,1629
"31037",9,20,1,1,8,41,6,1,1,1690
"31038",9,20,1,1,8,42,2,1,0,996
"31039",9,20,1,1,8,43,1,0,1,1116
"31040",9,20,1,1,8,44,1,0,1,1971
"31041",9,20,1,1,8,45,4,1,1,1671
"31042",9,20,1,1,8,46,0,0,1,1616
"31043",9,20,1,1,8,47,6,0,1,1429
"31044",9,20,1,1,8,48,2,0,1,1032
"31045",9,20,1,1,8,49,5,0,1,1193
"31046",9,20,1,1,8,50,4,1,1,945
"31047",9,20,1,1,8,51,0,0,1,1422
"31048",9,20,1,1,8,52,7,0,1,969
"31049",9,20,1,1,8,53,5,0,0,2302
"31050",9,20,1,1,8,54,5,1,1,794
"31051",9,20,1,1,8,55,6,0,1,886
"31052",9,20,1,1,8,56,2,1,1,1082
"31053",9,20,1,1,8,57,4,0,1,1056
"31054",9,20,1,1,8,58,0,1,1,2164
"31055",9,20,1,1,8,59,6,1,1,1354
"31056",9,20,1,1,8,60,2,0,1,1612
"31057",9,20,1,1,8,61,4,1,1,959
"31058",9,20,1,1,8,62,0,1,1,1187
"31059",9,20,1,1,8,63,7,0,1,1339
"31060",8,32,1,1,0,0,2,1,0,3012
"31061",8,32,1,1,0,1,4,1,1,2096
"31062",8,32,1,1,0,2,6,0,1,2778
"31063",8,32,1,1,0,3,4,0,1,2389
"31064",8,32,1,1,0,4,5,1,1,999
"31065",8,32,1,1,0,5,1,1,0,3014
"31066",8,32,1,1,0,6,5,0,1,2048
"31067",8,32,1,1,0,7,1,0,0,3014
"31068",8,32,1,1,0,8,6,1,1,1404
"31069",8,32,1,1,0,9,7,1,1,2273
"31070",8,32,1,1,0,10,5,0,1,1306
"31071",8,32,1,1,0,11,7,0,1,1501
"31072",8,32,1,1,0,12,2,0,0,3012
"31073",8,32,1,1,0,13,7,0,1,2972
"31074",8,32,1,1,0,14,3,1,1,2432
"31075",8,32,1,1,0,15,2,1,0,3014
"31076",8,32,1,1,0,16,2,0,1,2869
"31077",8,32,1,1,0,17,7,0,1,2539
"31078",8,32,1,1,0,18,0,0,1,1199
"31079",8,32,1,1,0,19,4,0,1,1077
"31080",8,32,1,1,0,0,4,1,1,1795
"31081",8,32,1,1,0,1,0,1,1,1444
"31082",8,32,1,1,0,2,5,0,1,1021
"31083",8,32,1,1,0,3,1,0,1,2090
"31084",8,32,1,1,0,4,3,1,1,1562
"31085",8,32,1,1,0,5,3,0,1,854
"31086",8,32,1,1,0,6,5,1,1,727
"31087",8,32,1,1,0,7,6,0,0,2110
"31088",8,32,1,1,0,8,2,0,1,2665
"31089",8,32,1,1,0,9,4,0,1,2399
"31090",8,32,1,1,0,10,7,0,1,1800
"31091",8,32,1,1,0,11,7,1,1,799
"31092",8,32,1,1,0,12,3,0,1,1811
"31093",8,32,1,1,0,13,4,1,1,2290
"31094",8,32,1,1,0,14,4,0,1,758
"31095",8,32,1,1,0,15,6,0,1,1766
"31096",8,32,1,1,0,16,4,1,1,2291
"31097",8,32,1,1,0,17,3,0,1,1792
"31098",8,32,1,1,0,18,5,1,1,2169
"31099",8,32,1,1,0,19,0,1,1,1443
"31100",8,32,1,1,1,0,5,1,1,1083
"31101",8,32,1,1,1,1,1,1,1,1835
"31102",8,32,1,1,1,2,0,0,1,843
"31103",8,32,1,1,1,3,4,1,1,2789
"31104",8,32,1,1,1,4,1,0,1,1761
"31105",8,32,1,1,1,5,3,1,0,3014
"31106",8,32,1,1,1,6,3,0,1,833
"31107",8,32,1,1,1,7,5,1,1,2089
"31108",8,32,1,1,1,8,7,0,0,2540
"31109",8,32,1,1,1,9,3,0,1,2039
"31110",8,32,1,1,1,10,7,1,1,1373
"31111",8,32,1,1,1,11,1,0,1,2633
"31112",8,32,1,1,1,12,1,0,1,2759
"31113",8,32,1,1,1,13,7,1,1,2655
"31114",8,32,1,1,1,14,7,1,1,1421
"31115",8,32,1,1,1,15,2,1,0,2931
"31116",8,32,1,1,1,16,6,1,0,3015
"31117",8,32,1,1,1,17,7,1,1,2671
"31118",8,32,1,1,1,18,0,1,1,1990
"31119",8,32,1,1,1,19,4,0,1,2029
"31120",8,32,1,1,1,20,3,0,0,2640
"31121",8,32,1,1,1,21,2,0,1,1506
"31122",8,32,1,1,1,22,6,1,0,3015
"31123",8,32,1,1,1,23,5,0,1,2844
"31124",8,32,1,1,1,24,5,0,0,3012
"31125",8,32,1,1,1,25,0,0,0,2629
"31126",8,32,1,1,1,26,4,0,1,2020
"31127",8,32,1,1,1,27,1,1,1,1493
"31128",8,32,1,1,1,28,0,0,1,1287
"31129",8,32,1,1,1,29,4,1,1,1488
"31130",8,32,1,1,1,30,3,1,1,2566
"31131",8,32,1,1,1,31,0,0,1,1907
"31132",8,32,1,1,1,32,4,1,1,1097
"31133",8,32,1,1,1,33,2,1,1,2661
"31134",8,32,1,1,1,34,6,0,1,1512
"31135",8,32,1,1,1,35,1,1,1,1668
"31136",8,32,1,1,1,36,1,0,1,2584
"31137",8,32,1,1,1,37,2,1,0,3015
"31138",8,32,1,1,1,38,6,0,0,3014
"31139",8,32,1,1,1,39,0,1,0,2322
"31140",8,32,1,1,1,40,4,1,1,1969
"31141",8,32,1,1,1,41,5,1,1,2418
"31142",8,32,1,1,1,42,1,1,0,2478
"31143",8,32,1,1,1,43,5,1,1,2118
"31144",8,32,1,1,1,44,5,0,1,968
"31145",8,32,1,1,1,45,0,1,1,1666
"31146",8,32,1,1,1,46,4,0,1,2425
"31147",8,32,1,1,1,47,2,0,0,2333
"31148",8,32,1,1,1,48,6,1,1,2174
"31149",8,32,1,1,1,49,7,0,1,1066
"31150",8,32,1,1,1,50,7,0,1,828
"31151",8,32,1,1,1,51,5,0,0,2761
"31152",8,32,1,1,1,52,2,1,1,2547
"31153",8,32,1,1,1,53,6,1,0,3014
"31154",8,32,1,1,1,54,0,1,1,2666
"31155",8,32,1,1,1,55,4,0,1,1037
"31156",8,32,1,1,1,56,7,0,1,2460
"31157",8,32,1,1,1,57,2,0,1,2869
"31158",8,32,1,1,1,58,6,0,1,2428
"31159",8,32,1,1,1,59,3,1,1,2402
"31160",8,32,1,1,1,60,3,0,1,953
"31161",8,32,1,1,1,61,2,0,0,3014
"31162",8,32,1,1,1,62,6,0,1,1703
"31163",8,32,1,1,1,63,3,1,1,1695
"31164",8,32,1,1,2,0,5,1,1,1075
"31165",8,32,1,1,2,1,0,0,1,1240
"31166",8,32,1,1,2,2,4,0,1,835
"31167",8,32,1,1,2,3,3,0,0,1435
"31168",8,32,1,1,2,4,1,1,0,3014
"31169",8,32,1,1,2,5,7,0,0,3015
"31170",8,32,1,1,2,6,7,0,1,658
"31171",8,32,1,1,2,7,5,0,0,2412
"31172",8,32,1,1,2,8,7,1,1,1378
"31173",8,32,1,1,2,9,2,1,0,3015
"31174",8,32,1,1,2,10,6,1,0,3014
"31175",8,32,1,1,2,11,5,0,1,1472
"31176",8,32,1,1,2,12,3,1,1,1366
"31177",8,32,1,1,2,13,1,0,1,2273
"31178",8,32,1,1,2,14,5,1,1,1089
"31179",8,32,1,1,2,15,7,0,0,2975
"31180",8,32,1,1,2,16,7,1,1,790
"31181",8,32,1,1,2,17,1,0,1,2917
"31182",8,32,1,1,2,18,0,0,1,756
"31183",8,32,1,1,2,19,4,1,0,1670
"31184",8,32,1,1,2,20,2,1,1,2930
"31185",8,32,1,1,2,21,6,1,0,950
"31186",8,32,1,1,2,22,1,1,0,1293
"31187",8,32,1,1,2,23,0,0,1,1222
"31188",8,32,1,1,2,24,4,0,1,851
"31189",8,32,1,1,2,25,2,0,1,2563
"31190",8,32,1,1,2,26,6,0,1,1182
"31191",8,32,1,1,2,27,0,0,1,1179
"31192",8,32,1,1,2,28,4,0,1,920
"31193",8,32,1,1,2,29,2,0,1,1424
"31194",8,32,1,1,2,30,6,1,1,1693
"31195",8,32,1,1,2,31,5,0,1,2201
"31196",8,32,1,1,2,32,5,1,1,655
"31197",8,32,1,1,2,33,0,1,1,1796
"31198",8,32,1,1,2,34,4,1,0,3015
"31199",8,32,1,1,2,35,7,0,1,1059
"31200",8,32,1,1,2,36,0,1,1,1877
"31201",8,32,1,1,2,37,4,0,1,883
"31202",8,32,1,1,2,38,2,1,1,2908
"31203",8,32,1,1,2,39,6,1,0,2714
"31204",8,32,1,1,2,40,1,0,1,1859
"31205",8,32,1,1,2,41,7,1,1,960
"31206",8,32,1,1,2,42,2,0,1,2631
"31207",8,32,1,1,2,43,6,0,1,2835
"31208",8,32,1,1,2,44,1,1,0,2661
"31209",8,32,1,1,2,45,7,1,0,3014
"31210",8,32,1,1,2,46,0,1,1,1434
"31211",8,32,1,1,2,47,4,1,1,1779
"31212",8,32,1,1,2,48,2,1,0,2779
"31213",8,32,1,1,2,49,6,0,0,3012
"31214",8,32,1,1,2,50,0,1,1,1880
"31215",8,32,1,1,2,51,4,1,1,844
"31216",8,32,1,1,2,52,3,1,1,1878
"31217",8,32,1,1,2,53,3,1,1,771
"31218",8,32,1,1,2,54,1,1,1,2758
"31219",8,32,1,1,2,55,3,0,1,1548
"31220",8,32,1,1,2,56,3,0,1,2112
"31221",8,32,1,1,2,57,5,1,0,3013
"31222",8,32,1,1,2,58,5,0,1,1636
"31223",8,32,1,1,2,59,2,0,1,2193
"31224",8,32,1,1,2,60,6,0,1,1164
"31225",8,32,1,1,2,61,3,0,0,2404
"31226",8,32,1,1,2,62,3,1,1,2035
"31227",8,32,1,1,2,63,1,0,0,3014
"31228",8,32,1,1,3,0,5,1,1,1329
"31229",8,32,1,1,3,1,1,0,1,2618
"31230",8,32,1,1,3,2,0,1,1,2525
"31231",8,32,1,1,3,3,4,0,1,948
"31232",8,32,1,1,3,4,5,0,1,761
"31233",8,32,1,1,3,5,0,0,1,1092
"31234",8,32,1,1,3,6,4,0,1,898
"31235",8,32,1,1,3,7,2,0,1,1829
"31236",8,32,1,1,3,8,6,1,1,1119
"31237",8,32,1,1,3,9,3,0,1,1453
"31238",8,32,1,1,3,10,1,0,0,3014
"31239",8,32,1,1,3,11,2,1,1,2810
"31240",8,32,1,1,3,12,6,0,1,1734
"31241",8,32,1,1,3,13,1,1,0,3015
"31242",8,32,1,1,3,14,2,1,0,3014
"31243",8,32,1,1,3,15,6,1,0,2820
"31244",8,32,1,1,3,16,0,1,1,1878
"31245",8,32,1,1,3,17,4,0,1,1462
"31246",8,32,1,1,3,18,5,0,1,964
"31247",8,32,1,1,3,19,2,0,1,2692
"31248",8,32,1,1,3,20,6,0,1,1152
"31249",8,32,1,1,3,21,3,0,1,901
"31250",8,32,1,1,3,22,7,1,1,1485
"31251",8,32,1,1,3,23,7,0,1,719
"31252",8,32,1,1,3,24,2,1,1,2926
"31253",8,32,1,1,3,25,6,1,1,1077
"31254",8,32,1,1,3,26,5,0,1,1175
"31255",8,32,1,1,3,27,1,0,0,2615
"31256",8,32,1,1,3,28,5,1,0,3015
"31257",8,32,1,1,3,29,3,0,1,1308
"31258",8,32,1,1,3,30,3,1,1,1022
"31259",8,32,1,1,3,31,3,1,1,723
"31260",8,32,1,1,3,32,1,1,1,1662
"31261",8,32,1,1,3,33,1,0,1,1155
"31262",8,32,1,1,3,34,2,1,1,1825
"31263",8,32,1,1,3,35,6,0,0,3014
"31264",8,32,1,1,3,36,7,0,1,1836
"31265",8,32,1,1,3,37,2,0,1,1233
"31266",8,32,1,1,3,38,6,1,1,2605
"31267",8,32,1,1,3,39,5,1,1,1741
"31268",8,32,1,1,3,40,5,0,1,1034
"31269",8,32,1,1,3,41,3,1,1,1920
"31270",8,32,1,1,3,42,0,0,1,866
"31271",8,32,1,1,3,43,4,1,1,679
"31272",8,32,1,1,3,44,7,1,1,1661
"31273",8,32,1,1,3,45,1,1,1,2410
"31274",8,32,1,1,3,46,3,0,0,1099
"31275",8,32,1,1,3,47,0,1,1,2139
"31276",8,32,1,1,3,48,4,1,1,662
"31277",8,32,1,1,3,49,3,1,0,2955
"31278",8,32,1,1,3,50,1,1,1,2172
"31279",8,32,1,1,3,51,0,0,1,2770
"31280",8,32,1,1,3,52,4,1,1,1071
"31281",8,32,1,1,3,53,2,0,1,1754
"31282",8,32,1,1,3,54,6,0,1,1288
"31283",8,32,1,1,3,55,0,1,1,1374
"31284",8,32,1,1,3,56,4,1,1,638
"31285",8,32,1,1,3,57,5,1,1,1086
"31286",8,32,1,1,3,58,7,0,1,1468
"31287",8,32,1,1,3,59,0,0,0,1757
"31288",8,32,1,1,3,60,4,0,1,975
"31289",8,32,1,1,3,61,7,1,1,2807
"31290",8,32,1,1,3,62,7,0,1,812
"31291",8,32,1,1,3,63,7,1,1,1215
"31292",8,32,1,1,4,0,0,1,1,2401
"31293",8,32,1,1,4,1,4,0,1,709
"31294",8,32,1,1,4,2,7,1,1,2345
"31295",8,32,1,1,4,3,2,1,1,1717
"31296",8,32,1,1,4,4,6,1,1,1396
"31297",8,32,1,1,4,5,0,1,1,988
"31298",8,32,1,1,4,6,4,1,1,1626
"31299",8,32,1,1,4,7,7,1,1,926
"31300",8,32,1,1,4,8,3,1,1,785
"31301",8,32,1,1,4,9,0,0,1,1497
"31302",8,32,1,1,4,10,4,0,1,659
"31303",8,32,1,1,4,11,3,1,1,2207
"31304",8,32,1,1,4,12,7,1,1,683
"31305",8,32,1,1,4,13,2,0,1,805
"31306",8,32,1,1,4,14,6,1,1,2503
"31307",8,32,1,1,4,15,3,0,1,2113
"31308",8,32,1,1,4,16,2,0,1,1459
"31309",8,32,1,1,4,17,6,1,0,2332
"31310",8,32,1,1,4,18,1,1,1,2076
"31311",8,32,1,1,4,19,1,0,1,1862
"31312",8,32,1,1,4,20,3,1,1,1061
"31313",8,32,1,1,4,21,2,1,1,2050
"31314",8,32,1,1,4,22,6,0,1,1807
"31315",8,32,1,1,4,23,1,1,1,815
"31316",8,32,1,1,4,24,2,0,1,2684
"31317",8,32,1,1,4,25,6,0,1,2027
"31318",8,32,1,1,4,26,7,0,1,693
"31319",8,32,1,1,4,27,1,0,1,1338
"31320",8,32,1,1,4,28,5,1,0,3015
"31321",8,32,1,1,4,29,0,1,1,911
"31322",8,32,1,1,4,30,4,1,1,1600
"31323",8,32,1,1,4,31,3,0,1,1775
"31324",8,32,1,1,4,32,2,0,1,1678
"31325",8,32,1,1,4,33,6,1,1,1389
"31326",8,32,1,1,4,34,3,0,1,1289
"31327",8,32,1,1,4,35,1,0,1,1617
"31328",8,32,1,1,4,36,0,0,1,684
"31329",8,32,1,1,4,37,4,0,0,2510
"31330",8,32,1,1,4,38,5,0,0,1345
"31331",8,32,1,1,4,39,1,0,1,2037
"31332",8,32,1,1,4,40,5,1,0,3014
"31333",8,32,1,1,4,41,0,1,1,2145
"31334",8,32,1,1,4,42,4,1,1,1028
"31335",8,32,1,1,4,43,3,1,1,1352
"31336",8,32,1,1,4,44,5,1,0,1271
"31337",8,32,1,1,4,45,0,0,1,2089
"31338",8,32,1,1,4,46,4,1,1,804
"31339",8,32,1,1,4,47,1,1,1,975
"31340",8,32,1,1,4,48,7,0,1,997
"31341",8,32,1,1,4,49,7,0,1,939
"31342",8,32,1,1,4,50,5,0,1,2879
"31343",8,32,1,1,4,51,3,0,1,1305
"31344",8,32,1,1,4,52,7,1,1,1568
"31345",8,32,1,1,4,53,2,1,1,1919
"31346",8,32,1,1,4,54,6,0,0,1079
"31347",8,32,1,1,4,55,5,1,1,662
"31348",8,32,1,1,4,56,5,0,1,685
"31349",8,32,1,1,4,57,0,0,1,2231
"31350",8,32,1,1,4,58,4,0,1,1782
"31351",8,32,1,1,4,59,7,0,1,2252
"31352",8,32,1,1,4,60,2,1,1,2146
"31353",8,32,1,1,4,61,6,0,0,2214
"31354",8,32,1,1,4,62,5,0,1,1320
"31355",8,32,1,1,4,63,1,1,1,2341
"31356",8,32,1,1,5,0,7,0,1,1195
"31357",8,32,1,1,5,1,2,1,1,2321
"31358",8,32,1,1,5,2,6,0,1,2526
"31359",8,32,1,1,5,3,7,0,1,1559
"31360",8,32,1,1,5,4,7,1,1,843
"31361",8,32,1,1,5,5,7,0,1,1036
"31362",8,32,1,1,5,6,2,0,1,2426
"31363",8,32,1,1,5,7,6,0,1,2461
"31364",8,32,1,1,5,8,7,1,1,1280
"31365",8,32,1,1,5,9,1,1,1,2393
"31366",8,32,1,1,5,10,0,0,1,737
"31367",8,32,1,1,5,11,4,1,0,1329
"31368",8,32,1,1,5,12,5,0,1,2920
"31369",8,32,1,1,5,13,3,1,1,1832
"31370",8,32,1,1,5,14,0,1,1,750
"31371",8,32,1,1,5,15,4,1,1,852
"31372",8,32,1,1,5,16,1,0,1,2203
"31373",8,32,1,1,5,17,2,1,1,1376
"31374",8,32,1,1,5,18,6,1,1,1066
"31375",8,32,1,1,5,19,0,0,1,1212
"31376",8,32,1,1,5,20,4,1,1,1024
"31377",8,32,1,1,5,21,1,0,1,1538
"31378",8,32,1,1,5,22,2,0,1,1169
"31379",8,32,1,1,5,23,6,1,1,1721
"31380",8,32,1,1,5,24,5,0,1,1786
"31381",8,32,1,1,5,25,3,1,1,1363
"31382",8,32,1,1,5,26,2,0,1,992
"31383",8,32,1,1,5,27,6,1,0,3015
"31384",8,32,1,1,5,28,5,0,1,943
"31385",8,32,1,1,5,29,3,0,1,2273
"31386",8,32,1,1,5,30,2,0,1,2976
"31387",8,32,1,1,5,31,6,0,1,1819
"31388",8,32,1,1,5,32,0,0,0,3015
"31389",8,32,1,1,5,33,4,1,1,1604
"31390",8,32,1,1,5,34,5,0,1,1357
"31391",8,32,1,1,5,35,1,1,1,1931
"31392",8,32,1,1,5,36,0,1,1,2335
"31393",8,32,1,1,5,37,4,0,1,815
"31394",8,32,1,1,5,38,1,1,1,2025
"31395",8,32,1,1,5,39,2,1,1,1688
"31396",8,32,1,1,5,40,6,1,0,1579
"31397",8,32,1,1,5,41,1,1,1,2016
"31398",8,32,1,1,5,42,5,1,1,1532
"31399",8,32,1,1,5,43,5,1,0,3014
"31400",8,32,1,1,5,44,0,1,1,2166
"31401",8,32,1,1,5,45,4,0,1,685
"31402",8,32,1,1,5,46,3,0,1,2536
"31403",8,32,1,1,5,47,7,0,1,1877
"31404",8,32,1,1,5,48,2,1,1,1870
"31405",8,32,1,1,5,49,6,0,1,1899
"31406",8,32,1,1,5,50,7,1,1,1725
"31407",8,32,1,1,5,51,3,1,1,1270
"31408",8,32,1,1,5,52,7,1,0,3015
"31409",8,32,1,1,5,53,1,0,0,3015
"31410",8,32,1,1,5,54,5,1,1,807
"31411",8,32,1,1,5,55,0,0,1,1273
"31412",8,32,1,1,5,56,4,0,1,1480
"31413",8,32,1,1,5,57,3,0,1,2703
"31414",8,32,1,1,5,58,1,0,0,2276
"31415",8,32,1,1,5,59,5,1,1,800
"31416",8,32,1,1,5,60,3,1,1,1355
"31417",8,32,1,1,5,61,3,0,1,1177
"31418",8,32,1,1,5,62,0,1,1,1484
"31419",8,32,1,1,5,63,4,0,1,752
"31420",8,32,1,1,6,0,2,1,1,2457
"31421",8,32,1,1,6,1,6,0,1,926
"31422",8,32,1,1,6,2,3,0,0,2774
"31423",8,32,1,1,6,3,7,0,0,3015
"31424",8,32,1,1,6,4,7,0,1,584
"31425",8,32,1,1,6,5,3,0,1,1256
"31426",8,32,1,1,6,6,0,0,1,1651
"31427",8,32,1,1,6,7,4,0,1,706
"31428",8,32,1,1,6,8,5,0,0,1740
"31429",8,32,1,1,6,9,5,0,1,1146
"31430",8,32,1,1,6,10,7,0,1,2202
"31431",8,32,1,1,6,11,0,1,1,824
"31432",8,32,1,1,6,12,4,1,0,2622
"31433",8,32,1,1,6,13,5,1,1,1251
"31434",8,32,1,1,6,14,1,0,1,1599
"31435",8,32,1,1,6,15,0,1,1,1087
"31436",8,32,1,1,6,16,4,1,1,768
"31437",8,32,1,1,6,17,1,0,1,1215
"31438",8,32,1,1,6,18,3,0,1,892
"31439",8,32,1,1,6,19,2,1,1,2005
"31440",8,32,1,1,6,20,6,0,0,3015
"31441",8,32,1,1,6,21,5,1,1,1220
"31442",8,32,1,1,6,22,7,1,0,3014
"31443",8,32,1,1,6,23,7,1,1,793
"31444",8,32,1,1,6,24,0,1,1,1475
"31445",8,32,1,1,6,25,4,0,1,822
"31446",8,32,1,1,6,26,2,0,1,2669
"31447",8,32,1,1,6,27,6,1,0,3015
"31448",8,32,1,1,6,28,5,1,1,765
"31449",8,32,1,1,6,29,1,1,1,2105
"31450",8,32,1,1,6,30,7,1,1,2315
"31451",8,32,1,1,6,31,2,0,1,2789
"31452",8,32,1,1,6,32,6,0,1,1482
"31453",8,32,1,1,6,33,1,0,1,1315
"31454",8,32,1,1,6,34,0,1,1,812
"31455",8,32,1,1,6,35,4,0,1,2564
"31456",8,32,1,1,6,36,2,0,1,2509
"31457",8,32,1,1,6,37,6,1,0,1357
"31458",8,32,1,1,6,38,3,1,1,1270
"31459",8,32,1,1,6,39,3,1,1,847
"31460",8,32,1,1,6,40,7,0,1,2603
"31461",8,32,1,1,6,41,0,0,0,3015
"31462",8,32,1,1,6,42,4,1,1,682
"31463",8,32,1,1,6,43,3,1,1,1611
"31464",8,32,1,1,6,44,7,1,1,1402
"31465",8,32,1,1,6,45,0,0,1,2188
"31466",8,32,1,1,6,46,4,0,1,1093
"31467",8,32,1,1,6,47,1,1,1,2269
"31468",8,32,1,1,6,48,2,1,1,1270
"31469",8,32,1,1,6,49,6,1,1,1926
"31470",8,32,1,1,6,50,0,0,1,2629
"31471",8,32,1,1,6,51,4,1,1,805
"31472",8,32,1,1,6,52,5,0,1,2066
"31473",8,32,1,1,6,53,1,0,1,2149
"31474",8,32,1,1,6,54,3,0,0,2041
"31475",8,32,1,1,6,55,3,1,1,873
"31476",8,32,1,1,6,56,1,1,0,3015
"31477",8,32,1,1,6,57,2,0,1,1072
"31478",8,32,1,1,6,58,6,1,1,1920
"31479",8,32,1,1,6,59,5,1,1,2676
"31480",8,32,1,1,6,60,1,1,1,1999
"31481",8,32,1,1,6,61,5,0,1,2138
"31482",8,32,1,1,6,62,2,1,1,2180
"31483",8,32,1,1,6,63,6,0,1,1834
"31484",8,32,1,1,7,0,7,1,1,2283
"31485",8,32,1,1,7,1,0,1,1,1670
"31486",8,32,1,1,7,2,4,1,1,735
"31487",8,32,1,1,7,3,3,0,1,1179
"31488",8,32,1,1,7,4,1,1,0,944
"31489",8,32,1,1,7,5,5,0,1,2396
"31490",8,32,1,1,7,6,3,1,1,848
"31491",8,32,1,1,7,7,7,0,0,704
"31492",8,32,1,1,7,8,1,0,1,1836
"31493",8,32,1,1,7,9,0,0,1,644
"31494",8,32,1,1,7,10,4,0,1,946
"31495",8,32,1,1,7,11,2,0,1,1154
"31496",8,32,1,1,7,12,6,0,1,1628
"31497",8,32,1,1,7,13,3,0,1,2064
"31498",8,32,1,1,7,14,5,1,0,965
"31499",8,32,1,1,7,15,5,0,1,2820
"31500",8,32,1,1,7,16,1,1,1,2451
